candidate_id,status,title,year,publisher,metadata_source,source_url,final_url,http_status,content_type,retrieval_method,raw_bytes,raw_sha256,extraction_method,pages,text_chars,text_words,text_sha256,error
EXP-MEDIA-066,acquired_extracted,"Sibanye concludes five-year wage deal at Rustenburg, Marikana operations",2022,Engineering News,expanded_media_candidates_batch3.csv,https://www.engineeringnews.co.za/article/sibanye-concludes-five-year-wage-deal-at-rustenburg-marikana-operations-2022-10-28,https://www.engineeringnews.co.za/article/sibanye-concludes-five-year-wage-deal-at-rustenburg-marikana-operations-2022-10-28,200,text/html,http,254095,fc87231e86a97eeac15aba91d2d6116b6877d5ed553bdfc3623fd69b92788697,trafilatura,,3851,599,f8a2558ab898d06afbd7bbd4487d92a7ad4ffb258e62f9a800600a0af042df62,
EXP-MEDIA-067,acquired_extracted,Sibanye continues to make reparations at Marikana,2022,Mining Weekly,expanded_media_candidates_batch3.csv,https://www.miningweekly.com/article/sibanye-continues-to-make-reparations-at-marikana-2022-07-15,https://www.miningweekly.com/article/sibanye-continues-to-make-reparations-at-marikana-2022-07-15,200,text/html,http,274417,922f6aefd463b506e0f36a8deaf705bbeefd684499166806678794e9b931dc08,trafilatura,,9954,1584,caa6af17666af9c26a64dfbe5de223ec5ed64addd7a07c82c93ef45a99382a44,
EXP-MEDIA-068,acquired_extracted,More than 4 000 jobs on the line as Sibanye considers future of four South African PGM shafts,2023,Engineering News,expanded_media_candidates_batch3.csv,https://www.engineeringnews.co.za/article/more-than-4-000-jobs-on-the-line-as-sibanye-considers-future-of-four-south-african-pgm-shafts-2023-10-25,https://www.engineeringnews.co.za/article/more-than-4-000-jobs-on-the-line-as-sibanye-considers-future-of-four-south-african-pgm-shafts-2023-10-25,200,text/html,http,259959,a1b119f70fdefe1a2f6211946bfed335899e188ea01f19bc9be5763e48e56bc6,trafilatura,,6537,994,2dc2c29de62199e9309f4118620a3cef45c6a0b2ec1514d6cd0cc117efb359db,
EXP-MEDIA-069,acquired_extracted,"For the platinum Industry, Marikana was a ‘Mechanisation Moment’",2019,Daily Maverick,expanded_media_candidates_batch3.csv,https://www.dailymaverick.co.za/article/2019-08-16-for-the-platinum-industry-marikana-was-a-mechanisation-moment/,https://www.dailymaverick.co.za/article/2019-08-16-for-the-platinum-industry-marikana-was-a-mechanisation-moment/,200,text/html,http,300341,ba0506a8c64c11e50a3683935277d9c7cc4cc039bb6c7fe0417118fcb1094388,trafilatura,,7037,1175,154cd65fadc9cdd8902962f40dba2aa5b55890b0a3177e37debfd665021f0118,
EXP-MEDIA-070,acquired_extracted,How the twilight of South Africa’s migrant labour system spawned a social apocalypse,2022,Daily Maverick,expanded_media_candidates_batch3.csv,https://www.dailymaverick.co.za/article/2022-11-27-how-the-twilight-of-sas-migrant-labour-system-spawned-a-social-apocalypse/,https://www.dailymaverick.co.za/article/2022-11-27-how-the-twilight-of-sas-migrant-labour-system-spawned-a-social-apocalypse/,200,text/html,http,533653,6266f3ee06ba972a701ac6e6a0087b51827a81d826f64e85bfdf896e70e4b5dd,trafilatura,,24238,4078,cc37721a52a26a08a08d796f7f65cec805a80b1d17cb8e0fcdb366ccb45b903f,
EXP-MEDIA-071,acquired_extracted,Cooling of labour militancy in SA’s mines mirrors decline of migrant labour system,2022,Daily Maverick,expanded_media_candidates_batch3.csv,https://www.dailymaverick.co.za/article/2022-11-28-cooling-of-labour-militancy-in-sas-mines-mirrors-decline-of-migrant-labour-system/,https://www.dailymaverick.co.za/article/2022-11-28-cooling-of-labour-militancy-in-sas-mines-mirrors-decline-of-migrant-labour-system/,200,text/html,http,470021,e9b612d82d5f930a2f22725d912f3057438829b1a8d732625454225c58e47b01,trafilatura,,7391,1245,5fbfa06e0750244b8c77cc0eed13427cbfa9cbf10197f39c8f76a16312c6eae2,
DISC-MEDIA-0001,acquired_extracted,Lonmins Killing Fields,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-08-14-lonmins-killing-fields/,https://www.dailymaverick.co.za/article/2012-08-14-lonmins-killing-fields/,200,text/html,http,316200,4b3a05fc45608bf4704273f08d37e08654779a55f85f7914934465326ed02ea5,trafilatura,,7226,1239,9254404f7b89655f987b7c3b57629c411ea0bf8d5f77463cd1d480f252c34e5f,
DISC-MEDIA-0002,acquired_extracted,Lonmin Mining Crisis Precarious Balance No Solution In Sight,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-08-15-lonmin-mining-crisis-precarious-balance-no-solution-in-sight/,https://www.dailymaverick.co.za/article/2012-08-15-lonmin-mining-crisis-precarious-balance-no-solution-in-sight/,200,text/html,http,320830,37bcee4a2cae6f9b2143ced4810a4f63949240c81a2ba9ed6bd3e344a6fa90e9,trafilatura,,5571,960,fd6770776d9a301c37233ce5c2c349bd7c7d375334fa4780848a7e5b010fa719,
DISC-MEDIA-0003,acquired_extracted,Beyond The Chaos At Marikana The Search For The Real Issues,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-08-17-beyond-the-chaos-at-marikana-the-search-for-the-real-issues/,https://www.dailymaverick.co.za/article/2012-08-17-beyond-the-chaos-at-marikana-the-search-for-the-real-issues/,200,text/html,http,321332,76174d32b33914c31d51bc85fe4af47928794aa37671fc65dc6479ca42cc7012,trafilatura,,9282,1623,9606e472faff2db47547a29decba97cd945d05887c7922965fc736f52626da3d,
DISC-MEDIA-0004,acquired_extracted,Reporters Notebook Wonderkop Marikana Friday 17Th,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-08-17-reporters-notebook-wonderkop-marikana-friday-17th/,https://www.dailymaverick.co.za/article/2012-08-17-reporters-notebook-wonderkop-marikana-friday-17th/,200,text/html,http,297126,6c7ae4d1f0ead664648fbfd9d25c505997da18a6ca3e443ed8d87fbe4131ae26,trafilatura,,5104,914,54c0a23e29d4264abdabcd5ac8f525423ba45570f3cdadf78de8b47aff850d06,
DISC-MEDIA-0005,acquired_extracted,Lonmin The Unacceptable Face Of Capitalism,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-08-20-lonmin-the-unacceptable-face-of-capitalism/,https://www.dailymaverick.co.za/article/2012-08-20-lonmin-the-unacceptable-face-of-capitalism/,200,text/html,http,316902,6c6e0a4eb143bebac467c6259f8942fb664ebee37829a536620e9476013e45fc,trafilatura,,7173,1180,31d82a7e6d3fc16ec83af98c5cc3fdfd62023e2d0ac3d14a18fa48c2b9c9d2b7,
DISC-MEDIA-0006,acquired_extracted,Marikana Massacre Global Medias Focus On Tripartite Failures And The Growing Class Divide,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-08-20-marikana-massacre-global-medias-focus-on-tripartite-failures-and-the-growing-class-divide/,https://www.dailymaverick.co.za/article/2012-08-20-marikana-massacre-global-medias-focus-on-tripartite-failures-and-the-growing-class-divide/,200,text/html,http,332534,3e6f69c380401652b57b66f8fa6227cd926339288be748df9a67b93a766184b1,trafilatura,,5873,974,651ece5c16401e6186e6a251fc7957be39dfc4389ff4a59fd403e05228513d6a,
DISC-MEDIA-0007,acquired_extracted,Outrage At Marikana Massacre Grows Around The World,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-08-20-outrage-at-marikana-massacre-grows-around-the-world/,https://www.dailymaverick.co.za/article/2012-08-20-outrage-at-marikana-massacre-grows-around-the-world/,200,text/html,http,332294,dc4e2647a415b1cc904bee82c8ac46d107887bf43fa50d888cf5217bf221285e,trafilatura,,5767,971,8b8405a4d57b83102cbadf632384c2cff33f26569202853bd096b2bf37c07e54,
DISC-MEDIA-0008,acquired_extracted,Analysis A Tough Future For Both Lonmin And Its Metal,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-08-21-analysis-a-tough-future-for-both-lonmin-and-its-metal/,https://www.dailymaverick.co.za/article/2012-08-21-analysis-a-tough-future-for-both-lonmin-and-its-metal/,200,text/html,http,328297,12a98883dfd7129568b8e11f0cda803519b9971c0f661b5b5780f02dc061e161,trafilatura,,9330,1604,4e17d1334c46e89e432ae6f968932182d6a292b59bc31fa0ec45f46e1f9c32af,
DISC-MEDIA-0009,acquired_extracted,Marikana Where Is The Anc,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-08-21-marikana-where-is-the-anc/,https://www.dailymaverick.co.za/article/2012-08-21-marikana-where-is-the-anc/,200,text/html,http,339393,17dffe58f9e1b5269c4ffeffa71bfb3a395328fe3f7305e73226243baa33094f,trafilatura,,8431,1424,16747d6b32df9387f8b74c85cd9af45e5ee230f955656356d3caa2979ab958ad,
DISC-MEDIA-0010,acquired_extracted,A World Away From Its Reality Marikana Dissected Used Abused,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-08-22-a-world-away-from-its-reality-marikana-dissected-used-abused/,https://www.dailymaverick.co.za/article/2012-08-22-a-world-away-from-its-reality-marikana-dissected-used-abused/,200,text/html,http,334140,41aca6401bc0d215d9ac14fe5ce381bd281ed5bb26c78949d924a9ecbed12f83,trafilatura,,9075,1515,10b8eba07b240e7cb7180992965b1e8805bab63d5fbabf17b8bbdc553503b014,
DISC-MEDIA-0011,acquired_extracted,Marikana Cabinet Ministers Feel Full Force Of Striking Miners Fury,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-08-22-marikana-cabinet-ministers-feel-full-force-of-striking-miners-fury/,https://www.dailymaverick.co.za/article/2012-08-22-marikana-cabinet-ministers-feel-full-force-of-striking-miners-fury/,200,text/html,http,347608,86ba7835e5e512f549e32693e42087c41b9190a7607f13d2daabab9a5197b2ea,trafilatura,,7710,1344,b7b3cecc06d1c30df1055cde48f5d828e04cb627a676cc729d6cd46e4a582c04,
DISC-MEDIA-0012,acquired_extracted,Marikana What Really Happened We May Never Know,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-08-23-marikana-what-really-happened-we-may-never-know/,https://www.dailymaverick.co.za/article/2012-08-23-marikana-what-really-happened-we-may-never-know/,200,text/html,http,362636,1c40e3a44108359be0940f571f6a71dbf30ea2b29e74f1f5b1c2b478c9fc831c,trafilatura,,14529,2523,7264233078cfd8892c258e65e2c3a5d0ad01803b939e9b97f6914107f71f7e4d,
DISC-MEDIA-0013,acquired_extracted,Marikana Zuma Reclaims His Soul And His Presidency,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-08-23-marikana-zuma-reclaims-his-soul-and-his-presidency/,https://www.dailymaverick.co.za/article/2012-08-23-marikana-zuma-reclaims-his-soul-and-his-presidency/,200,text/html,http,343835,57675d1f6f6ad97c6d2fd3ba7786a4a60f34db383615036a3483edf63e713084,trafilatura,,8866,1510,cf85b0a1ade474b32bfa7ca515c279705506c1a419ad492a5a789e76359f93a3,
DISC-MEDIA-0014,acquired_extracted,Marxism Socialism And The Ghosts Of Marikana,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-08-23-marxism-socialism-and-the-ghosts-of-marikana/,https://www.dailymaverick.co.za/article/2012-08-23-marxism-socialism-and-the-ghosts-of-marikana/,200,text/html,http,365693,e247541bdd3bbb6620d8f487c984cec9e18cebb29072b6974c8d3daeec26c8f8,trafilatura,,9919,1706,f300c3268395275d54beeee691795c586de815fda9daa30017b9871ebdd8cbdf,
DISC-MEDIA-0015,acquired_extracted,Reporters Notebook Num Drowned Out At Uj Meeting On Marikana,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-08-23-reporters-notebook-num-drowned-out-at-uj-meeting-on-marikana/,https://www.dailymaverick.co.za/article/2012-08-23-reporters-notebook-num-drowned-out-at-uj-meeting-on-marikana/,200,text/html,http,312776,359438c9dafd3eefdeaab8e748b6b43918c3a2f762c2a7664d2f1126cc8093f3,trafilatura,,5966,1007,db3b80c9b63b8e1f23e31162fb3c424bcbd5e702d03d76ad502a68d7966b34a9,
DISC-MEDIA-0016,acquired_extracted,Royal Bafokeng Faces Miners Strike As Lonmin Fallout Spreads,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-08-23-royal-bafokeng-faces-miners-strike-as-lonmin-fallout-spreads/,https://www.dailymaverick.co.za/article/2012-08-23-royal-bafokeng-faces-miners-strike-as-lonmin-fallout-spreads/,200,text/html,http,313534,3f388cddf17710279fd92f6da4832ed6015e984fd3ad57050770ea2cc15ef78d,trafilatura,,6822,1155,067b97306e1d60b4bb5027dce1686294d082649173aab0030f43d48e70333a9e,
DISC-MEDIA-0017,acquired_extracted,Marikana One Week On Sas War With Itself For All To See,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-08-24-marikana-one-week-on-sas-war-with-itself-for-all-to-see/,https://www.dailymaverick.co.za/article/2012-08-24-marikana-one-week-on-sas-war-with-itself-for-all-to-see/,200,text/html,http,338621,b5c18702e3a0a5137045ea3bfb4fd13198690408bf912765e2719c36d9e2db93,trafilatura,,9472,1607,d84ce1eb3a7af9e8ec4cdeb5fd5cbdcdf83ce0cd226261e01e240c928ba89a0a,
DISC-MEDIA-0018,acquired_extracted,Marikana The Matter Of Embedded Journalism,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-08-24-marikana-the-matter-of-embedded-journalism/,https://www.dailymaverick.co.za/article/2012-08-24-marikana-the-matter-of-embedded-journalism/,200,text/html,http,338863,ef0983afdab9380ddfed0a3abf67a15140116cb115cbb68555f4cc349d63ab68,trafilatura,,10095,1702,cf889d8af1d409114a919105f3bfcdf200d1169281a7fc2daedae5c9d53e9cce,
DISC-MEDIA-0019,acquired_extracted,Num Takes Aim At Malema At Jhb Memorial Service For Marikana Victims,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-08-24-num-takes-aim-at-malema-at-jhb-memorial-service-for-marikana-victims/,https://www.dailymaverick.co.za/article/2012-08-24-num-takes-aim-at-malema-at-jhb-memorial-service-for-marikana-victims/,200,text/html,http,318547,09f6de0faf6653545b41fb4be5f1dff1b78e5088e1390aeb53d6551d84a11e3d,trafilatura,,5609,920,6ce9cbd8a7c8db6655b2eebaacdc8f87f90dba4cd066c0dffae3b0c75c628da8,
DISC-MEDIA-0020,acquired_extracted,Marikana Selebi And The Murder Of Sas Specialist Policing Skills,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-08-27-marikana-selebi-and-the-murder-of-sas-specialist-policing-skills/,https://www.dailymaverick.co.za/article/2012-08-27-marikana-selebi-and-the-murder-of-sas-specialist-policing-skills/,200,text/html,http,327785,e375a2897291feb8b954e4b3a70eac5598ccad1719db99926b4e877fda1deff0,trafilatura,,10423,1731,3313f5c604227473b6536bf900afa7521cad537038088d6741faf9e7bfb90a8b,
DISC-MEDIA-0021,acquired_extracted,Marikana What Price Will Zuma Pay,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-08-27-marikana-what-price-will-zuma-pay/,https://www.dailymaverick.co.za/article/2012-08-27-marikana-what-price-will-zuma-pay/,200,text/html,http,341171,71efc29080bae2e152df7d094a0236797dc9b7c00b042aabc55be6dbe1c6a9d3,trafilatura,,8387,1436,282a27c40e95fbcf85b3ba4291b67c57a0bea4162602443ae50747777c71238f,
DISC-MEDIA-0022,acquired_extracted,Marikana Strike Continues New Tensions Evident,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-08-28-marikana-strike-continues-new-tensions-evident/,https://www.dailymaverick.co.za/article/2012-08-28-marikana-strike-continues-new-tensions-evident/,200,text/html,http,283575,fdd63de84ecfb7aecd90954e246371d0225893717337e4a15ea112ee2841f8b4,trafilatura,,5226,901,2b3715ae2de2316045465e5b5387cb48a16bdd716bb3c9e234d76d10a033fe75,
DISC-MEDIA-0023,acquired_extracted,Marikana Survivors May Be Charged With Murdering Own Comrades,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-08-30-marikana-survivors-may-be-charged-with-murdering-own-comrades/,https://www.dailymaverick.co.za/article/2012-08-30-marikana-survivors-may-be-charged-with-murdering-own-comrades/,200,text/html,http,313052,6b83458ae6bdfddc4c29a2bd822d54ccc3d25e5a0e940f6a1caf21a49844b384,trafilatura,,5737,978,b733a9ede0682e60f97d966d28f0a17273cab500ac48ea54ecb43f4cb4cf4a1a,
DISC-MEDIA-0024,acquired_extracted,Apartheid And The Marikana Murder Charges A Common Purpose Indeed,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-08-31-apartheid-and-the-marikana-murder-charges-a-common-purpose-indeed/,https://www.dailymaverick.co.za/article/2012-08-31-apartheid-and-the-marikana-murder-charges-a-common-purpose-indeed/,200,text/html,http,349552,4bf69bda4d8bcc2c92de90ea760f0b771f3cc99191a19de4c880a73c471a019b,trafilatura,,9819,1658,86d150c245dde26ed3cf090c2ebc31ba3c6035ad84a259018feed339fe0bcdbc,
DISC-MEDIA-0025,acquired_extracted,Far Away From Murder Fields Of Marikana A Funeral,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-09-03-far-away-from-murder-fields-of-marikana-a-funeral/,https://www.dailymaverick.co.za/article/2012-09-03-far-away-from-murder-fields-of-marikana-a-funeral/,200,text/html,http,306605,c802860ab8da1073bae30b5bdd90d78a1f322091117c7a4ae3ca48af365a9794,trafilatura,,5180,941,8a36cd05468f054433e78dfcc21f0a681b21fa91ceb743c8e5de4702d144f034,
DISC-MEDIA-0026,acquired_extracted,Marikana And Mangaung Where Tragedy And Political Theatre Meet,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-09-03-marikana-and-mangaung-where-tragedy-and-political-theatre-meet/,https://www.dailymaverick.co.za/article/2012-09-03-marikana-and-mangaung-where-tragedy-and-political-theatre-meet/,200,text/html,http,344074,353b9507cdf45ac4f82c11e41d10226f92a54d5c82f6a284ce96668b263fe48f,trafilatura,,7256,1219,716c791799bc59f72176dbbdac50f98ffe3e133828b8108d98ab44daa51dc3de,
DISC-MEDIA-0027,acquired_extracted,Marikana Civil Society Demands Justice And Truth,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-09-03-marikana-civil-society-demands-justice-and-truth/,https://www.dailymaverick.co.za/article/2012-09-03-marikana-civil-society-demands-justice-and-truth/,200,text/html,http,303747,a763e36da342a6acd8fc643baaee6f4777ec4f19831f9342b13229798d6ca8fa,trafilatura,,7646,1161,f2f3c22681293e4e6c1551642c2be4acb1aa89df314dc8ed9046678a9ca8b670,
DISC-MEDIA-0028,acquired_extracted,Marikana A Common Purpose For 162 Miners Freedom,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-09-04-marikana-a-common-purpose-for-162-miners-freedom/,https://www.dailymaverick.co.za/article/2012-09-04-marikana-a-common-purpose-for-162-miners-freedom/,200,text/html,http,329345,2d10469db3dfa3b64b4c8d7148ac5d226e5c2db12014789f1e23c76cd5a368fc,trafilatura,,10604,1971,e7a250809bfb2ab30950a3bea47b411f13159d192064d32615d1f91057f1a144,
DISC-MEDIA-0029,acquired_extracted,Marikana Freed Miners Speak Of Torture In Police Cells,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-09-04-marikana-freed-miners-speak-of-torture-in-police-cells/,https://www.dailymaverick.co.za/article/2012-09-04-marikana-freed-miners-speak-of-torture-in-police-cells/,200,text/html,http,327095,8055c7179b4471557b3609070955c887916d4a2fa25072fb6c0d02e23dacd4c5,trafilatura,,5969,1054,606e92ddb00425988a4e40d2d2c9d91a62ea96272ae2aeaf978fc6283cb90727,
DISC-MEDIA-0030,acquired_extracted,Lonmin Marikanas Near Total Stay Away,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-09-05-lonmin-marikanas-near-total-stay-away/,https://www.dailymaverick.co.za/article/2012-09-05-lonmin-marikanas-near-total-stay-away/,200,text/html,http,303298,a9340364f5d8fc9b704680a23c199771cadd94787ba69a7354202e28fdc7ed54,trafilatura,,4111,712,7fd8b03c7abcadc109b61ff51d159fe84ada6c4c5427a72110be2e77615d0187,
DISC-MEDIA-0031,acquired_extracted,Marikana Tide Is Turning Against Police As Miners Lay Charge Of Torture,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-09-05-marikana-tide-is-turning-against-police-as-miners-lay-charge-of-torture/,https://www.dailymaverick.co.za/article/2012-09-05-marikana-tide-is-turning-against-police-as-miners-lay-charge-of-torture/,200,text/html,http,292410,7cf3b1ce0a99c034ed252d30713c1c18dee41a88e0b9a3785dc043422a4c4af4,trafilatura,,2954,499,cfd08c12dac7e6f867a07efd03e16fb6e725202bd80f5deccc6a1fe4982823c5,
DISC-MEDIA-0032,acquired_extracted,Farlam Commission Finding Truths In The Marikana Labyrinth,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-09-06-farlam-commission-finding-truths-in-the-marikana-labyrinth/,https://www.dailymaverick.co.za/article/2012-09-06-farlam-commission-finding-truths-in-the-marikana-labyrinth/,200,text/html,http,341068,0c4008bfc3e3afd461feb046a32e85da1eea6296792e1a9787d5d2d22c2fb7e2,trafilatura,,8367,1362,64181a66bcf0f5624a0558a56a730d26b6b98670eec5b6c1f623218b51ddb818,
DISC-MEDIA-0033,acquired_extracted,Marikana A Mining Town On Edge,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-09-06-marikana-a-mining-town-on-edge/,https://www.dailymaverick.co.za/article/2012-09-06-marikana-a-mining-town-on-edge/,200,text/html,http,317676,98159a81bc2ddc4e3b8a52634123d01b67677754b8446820877d7bf402a89c1b,trafilatura,,5952,1043,686e75f7c8a51d47ecc4c11186ba770538e5d49b4e9bcf7d39ee7f4a98fc4881,
DISC-MEDIA-0034,acquired_extracted,Marikana How Much Will It Cost South Africa,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-09-06-marikana-how-much-will-it-cost-south-africa/,https://www.dailymaverick.co.za/article/2012-09-06-marikana-how-much-will-it-cost-south-africa/,200,text/html,http,332668,51ea30646f93df377323c4147e1188578656d32f91f4c1f7f4ea4f5f4c855131,trafilatura,,7350,1232,fd6df1c9a6e99d3c00e987c791f5d8211460c24a743b3e45e9fed30b2b17fe3a,
DISC-MEDIA-0035,acquired_extracted,Marikana Strikers Send Down Tools Or Else Message To Remaining Lonmin Employees,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-09-06-marikana-strikers-send-down-tools-or-else-message-to-remaining-lonmin-employees/,https://www.dailymaverick.co.za/article/2012-09-06-marikana-strikers-send-down-tools-or-else-message-to-remaining-lonmin-employees/,200,text/html,http,315953,ad73cf622679c75134f4614beeee8d259dfd31203b07913359feba620349e360,trafilatura,,5616,958,a4e8c259bd097703d7ec9091ea7d635406e9ca10f70f524b9405feacf9948c62,
DISC-MEDIA-0036,acquired_extracted,Marikana The Investigations Integrity Compromised As Small Koppies Crime Scene Defaced,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-09-07-marikana-the-investigations-integrity-compromised-as-small-koppies-crime-scene-defaced/,https://www.dailymaverick.co.za/article/2012-09-07-marikana-the-investigations-integrity-compromised-as-small-koppies-crime-scene-defaced/,200,text/html,http,316863,d60379ccee127d68f777af39ca27175bf959962fb862cb5c6e7e05f0e1546ac2,trafilatura,,7629,1344,36a2eb106f4c112dc4eea0b77ec225183c965f36c05c1dd1ea9c2026c5bd2cf0,
DISC-MEDIA-0037,acquired_extracted,Analysis The Worthless Marikana Peace Accord,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-09-10-analysis-the-worthless-marikana-peace-accord/,https://www.dailymaverick.co.za/article/2012-09-10-analysis-the-worthless-marikana-peace-accord/,200,text/html,http,316149,519dd243ff2034cd19dbe8aa96dafc7242ce966eb393167afd27dd97a28ea09f,trafilatura,,6613,1151,0d72b132c265764956bbef0285d861a8b13c08c5131c36b585875d22689c7e4b,
DISC-MEDIA-0038,acquired_extracted,Marikana Gift Of The Givers Brings Food To Striking Miners,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-09-10-marikana-gift-of-the-givers-brings-food-to-striking-miners/,https://www.dailymaverick.co.za/article/2012-09-10-marikana-gift-of-the-givers-brings-food-to-striking-miners/,200,text/html,http,328249,555395047681a4534dcb09aed7f1c2b0e287ab2c6871a0d8a6d91de7326e880f,trafilatura,,7682,1320,5ca037778e23f027fa9ccfe940a7e0fa1ba522db214b508b85bc8b36505c8de6,
DISC-MEDIA-0039,acquired_extracted,Plotting Sas Post Marikana Scenarios Grim Pictures Dominate,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-09-11-plotting-sas-post-marikana-scenarios-grim-pictures-dominate/,https://www.dailymaverick.co.za/article/2012-09-11-plotting-sas-post-marikana-scenarios-grim-pictures-dominate/,200,text/html,http,320669,53d510842e68e493d315c9c4a961b4c50646d7752722316ccfa6cfb6985b0c10,trafilatura,,7259,1284,e68605f158399db06d1b457f3a8cb631139bebeb427c0a5b381eb471aca380c3,
DISC-MEDIA-0040,acquired_extracted,Reporters Notebook A Day In Marikanas Theatre Of The Absurd,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-09-11-reporters-notebook-a-day-in-marikanas-theatre-of-the-absurd/,https://www.dailymaverick.co.za/article/2012-09-11-reporters-notebook-a-day-in-marikanas-theatre-of-the-absurd/,200,text/html,http,308145,654f23f72aaff48a683ed0ca02aab4fc64c2b8c2f75a396fc3842c8f0711d352,trafilatura,,4838,867,f01388feb01c7e607ed7da1e93c2a3011d550ce1774d6460d31824054b8d79ec,
DISC-MEDIA-0041,acquired_extracted,A Possible Way Out Of The Marikana Stand Off,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-09-13-a-possible-way-out-of-the-marikana-stand-off/,https://www.dailymaverick.co.za/article/2012-09-13-a-possible-way-out-of-the-marikana-stand-off/,200,text/html,http,304173,44395335a958f1d780fd4f4143fceb0d06a1e0c73678331b2d91466dac617e9a,trafilatura,,3921,677,e5229dbf623d5d5a1ab043e66b514f3ace8bde3f2ebef5138059a503ea132cda,
DISC-MEDIA-0042,acquired_extracted,Reporters Marikana Notebook The Governments Clenched Fist,2012,Daily Maverick,expanded_media_candidates_discovery_direct.csv,https://www.dailymaverick.co.za/article/2012-09-14-reporters-marikana-notebook-the-governments-clenched-fist/,https://www.dailymaverick.co.za/article/2012-09-14-reporters-marikana-notebook-the-governments-clenched-fist/,200,text/html,http,301932,b76176fac4a6a78e44236d94bffb49c83b6236da719c3c52a80241d7363bf203,trafilatura,,5399,897,10bcedf6267f828fb1b315dee17c62743ec586c5bf587bed023552745b531a14,
