publisher,url,canonical_url,year,prescreen_status
Daily Maverick,https://www.dailymaverick.co.za/article/2022-08-15-we-must-fight-to-ensure-that-those-slain-at-marikana-on-16-august-2012-did-not-die-in-vain/,https://dailymaverick.co.za/article/2022-08-15-we-must-fight-to-ensure-that-those-slain-at-marikana-on-16-august-2012-did-not-die-in-vain,2022,already_screened
Daily Maverick,https://www.dailymaverick.co.za/article/2022-08-16-the-great-crime-of-marikana-and-the-deadly-mistakes-made-by-police/,https://dailymaverick.co.za/article/2022-08-16-the-great-crime-of-marikana-and-the-deadly-mistakes-made-by-police,2022,explicit_case_title_review
Daily Maverick,https://www.dailymaverick.co.za/article/2022-08-17-people-gather-on-marikanas-koppie-of-death-to-reflect-on-10-years-of-lingering-pain-and-hanging-promises/,https://dailymaverick.co.za/article/2022-08-17-people-gather-on-marikanas-koppie-of-death-to-reflect-on-10-years-of-lingering-pain-and-hanging-promises,2022,explicit_case_title_review
Daily Maverick,https://www.dailymaverick.co.za/article/2022-08-25-gold-fields-and-its-offspring-sibanye-interim-earnings-tell-a-tale-of-two-contrasting-mining-operations/,https://dailymaverick.co.za/article/2022-08-25-gold-fields-and-its-offspring-sibanye-interim-earnings-tell-a-tale-of-two-contrasting-mining-operations,2022,secondary_keyword_only_review
Daily Maverick,https://www.dailymaverick.co.za/article/2022-08-28-call-in-army-for-war-on-zama-zamas-says-sibanye-ceo-froneman/,https://dailymaverick.co.za/article/2022-08-28-call-in-army-for-war-on-zama-zamas-says-sibanye-ceo-froneman,2022,secondary_keyword_only_review
Daily Maverick,https://www.dailymaverick.co.za/article/2022-09-06-marikana-massacre-mapped-why-operational-commander-brigadier-adrian-calitz-must-face-justice/,https://dailymaverick.co.za/article/2022-09-06-marikana-massacre-mapped-why-operational-commander-brigadier-adrian-calitz-must-face-justice,2022,explicit_case_title_review
Daily Maverick,https://www.dailymaverick.co.za/article/2022-09-23-wits-to-name-amic-deck-landmark-after-mining-firm-students-demand-it-be-named-after-marikana/,https://dailymaverick.co.za/article/2022-09-23-wits-to-name-amic-deck-landmark-after-mining-firm-students-demand-it-be-named-after-marikana,2022,explicit_case_title_review
Daily Maverick,https://www.dailymaverick.co.za/article/2022-10-02-sibanyes-pgm-unit-reaches-pay-deal-with-num-and-uasa-amcu-declares-dispute/,https://dailymaverick.co.za/article/2022-10-02-sibanyes-pgm-unit-reaches-pay-deal-with-num-and-uasa-amcu-declares-dispute,2022,secondary_keyword_only_review
Daily Maverick,https://www.dailymaverick.co.za/article/2022-10-05-sibanye-ceo-says-the-burning-planet-is-driving-companys-green-metals-drive/,https://dailymaverick.co.za/article/2022-10-05-sibanye-ceo-says-the-burning-planet-is-driving-companys-green-metals-drive,2022,secondary_keyword_only_review
Daily Maverick,https://www.dailymaverick.co.za/article/2022-10-06-sibanye-cries-foul-after-amcu-rejects-wage-offer-accepted-by-other-unions/,https://dailymaverick.co.za/article/2022-10-06-sibanye-cries-foul-after-amcu-rejects-wage-offer-accepted-by-other-unions,2022,secondary_keyword_only_review
Daily Maverick,https://www.dailymaverick.co.za/article/2022-10-30-sibanye-amcu-sign-five-year-wage-deal-as-union-unrest-declines-in-pgm-sector/,https://dailymaverick.co.za/article/2022-10-30-sibanye-amcu-sign-five-year-wage-deal-as-union-unrest-declines-in-pgm-sector,2022,secondary_keyword_only_review
Daily Maverick,https://www.dailymaverick.co.za/article/2022-11-01-sibanye-launches-retrenchment-talks-with-more-than-2400-gold-mine-jobs-on-the-line/,https://dailymaverick.co.za/article/2022-11-01-sibanye-launches-retrenchment-talks-with-more-than-2400-gold-mine-jobs-on-the-line,2022,secondary_keyword_only_review
Daily Maverick,https://www.dailymaverick.co.za/article/2022-11-02-from-a-mega-project-to-an-upgrade-marikana-soutpan-families-are-still-waiting/,https://dailymaverick.co.za/article/2022-11-02-from-a-mega-project-to-an-upgrade-marikana-soutpan-families-are-still-waiting,2022,explicit_case_title_review
Daily Maverick,https://www.dailymaverick.co.za/article/2023-02-06-sibanyes-froneman-says-sas-mining-sector-is-being-hammered-by-the-scourge-of-crime/,https://dailymaverick.co.za/article/2023-02-06-sibanyes-froneman-says-sas-mining-sector-is-being-hammered-by-the-scourge-of-crime,2023,secondary_keyword_only_review
Daily Maverick,https://www.dailymaverick.co.za/article/2023-03-28-copper-cable-theft-cost-sibanye-north-of-r1bn-in-production-in-2022-mining-forum-told/,https://dailymaverick.co.za/article/2023-03-28-copper-cable-theft-cost-sibanye-north-of-r1bn-in-production-in-2022-mining-forum-told,2023,secondary_keyword_only_review
Daily Maverick,https://www.dailymaverick.co.za/article/2023-04-25-sibanye-says-illegal-mining-a-growing-and-material-risk-for-its-sa-operations/,https://dailymaverick.co.za/article/2023-04-25-sibanye-says-illegal-mining-a-growing-and-material-risk-for-its-sa-operations,2023,secondary_keyword_only_review
Daily Maverick,https://www.dailymaverick.co.za/article/2023-04-25-sibanyes-froneman-took-a-more-than-30-pay-cut-in-2022-group-maintains-wage-disparities-narrowing/,https://dailymaverick.co.za/article/2023-04-25-sibanyes-froneman-took-a-more-than-30-pay-cut-in-2022-group-maintains-wage-disparities-narrowing,2023,secondary_keyword_only_review
Daily Maverick,https://www.dailymaverick.co.za/article/2023-05-29-sibanye-stillwater-inks-deal-to-buy-power-from-sas-largest-private-wind-farm-to-be-built-near-de-aar/,https://dailymaverick.co.za/article/2023-05-29-sibanye-stillwater-inks-deal-to-buy-power-from-sas-largest-private-wind-farm-to-be-built-near-de-aar,2023,secondary_keyword_only_review
Daily Maverick,https://www.dailymaverick.co.za/article/2023-08-04-marikana-rights-defender-christinah-mdau-leads-fight-against-mine/,https://dailymaverick.co.za/article/2023-08-04-marikana-rights-defender-christinah-mdau-leads-fight-against-mine,2023,explicit_case_title_review
Daily Maverick,https://www.dailymaverick.co.za/article/2023-08-14-stop-feeding-those-miners-imtiaz-sooliman-recounts-chilling-phone-calls-during-2012-marikana-strike/,https://dailymaverick.co.za/article/2023-08-14-stop-feeding-those-miners-imtiaz-sooliman-recounts-chilling-phone-calls-during-2012-marikana-strike,2023,explicit_case_title_review
Daily Maverick,https://www.dailymaverick.co.za/article/2023-08-14-this-week-sa-marks-11-years-since-the-marikana-massacre-and-the-udf-celebrates-40th-anniversary/,https://dailymaverick.co.za/article/2023-08-14-this-week-sa-marks-11-years-since-the-marikana-massacre-and-the-udf-celebrates-40th-anniversary,2023,explicit_case_title_review
Daily Maverick,https://www.dailymaverick.co.za/article/2023-08-15-justice-delayed-is-justice-denied-11-years-since-the-marikana-massacre-and-still-no-closure/,https://dailymaverick.co.za/article/2023-08-15-justice-delayed-is-justice-denied-11-years-since-the-marikana-massacre-and-still-no-closure,2023,explicit_case_title_review
Daily Maverick,https://www.dailymaverick.co.za/article/2023-08-15-witnessing-the-shooting-of-people-at-marikana-left-a-massive-scar-felix-dlangamandla-re-examines-his-images-from-that-bloody-day/,https://dailymaverick.co.za/article/2023-08-15-witnessing-the-shooting-of-people-at-marikana-left-a-massive-scar-felix-dlangamandla-re-examines-his-images-from-that-bloody-day,2023,explicit_case_title_review
Daily Maverick,https://www.dailymaverick.co.za/article/2023-08-16-remember-marikana-also-mourn-victims-of-sa-everyday-violence/,https://dailymaverick.co.za/article/2023-08-16-remember-marikana-also-mourn-victims-of-sa-everyday-violence,2023,explicit_case_title_review
Daily Maverick,https://www.dailymaverick.co.za/article/2023-08-18-marikana-massacre-victims-families-receive-r330-million-from-government-11-years-later-claims-still-pending/,https://dailymaverick.co.za/article/2023-08-18-marikana-massacre-victims-families-receive-r330-million-from-government-11-years-later-claims-still-pending,2023,explicit_case_title_review
Daily Maverick,https://www.dailymaverick.co.za/article/2023-08-29-sibanye-stillwater-flags-grey-elephants-as-earnings-sag-nevada-lithium-project-delayed-by-rare-plant/,https://dailymaverick.co.za/article/2023-08-29-sibanye-stillwater-flags-grey-elephants-as-earnings-sag-nevada-lithium-project-delayed-by-rare-plant,2023,secondary_keyword_only_review
Daily Maverick,https://www.dailymaverick.co.za/article/2023-09-04-surface-raids-increase-while-sibanye-beats-back-underground-crime/,https://dailymaverick.co.za/article/2023-09-04-surface-raids-increase-while-sibanye-beats-back-underground-crime,2023,secondary_keyword_only_review
Daily Maverick,https://www.dailymaverick.co.za/article/2023-09-14-sibanye-signals-3000-lay-offs-at-kloof-as-operational-woes-trump-sky-high-gold-prices/,https://dailymaverick.co.za/article/2023-09-14-sibanye-signals-3000-lay-offs-at-kloof-as-operational-woes-trump-sky-high-gold-prices,2023,secondary_keyword_only_review
Daily Maverick,https://www.dailymaverick.co.za/article/2023-10-04-lay-offs-in-pgm-sector-are-inevitable-as-prices-sink-and-costs-soar-sibanye-stillwater-ceo/,https://dailymaverick.co.za/article/2023-10-04-lay-offs-in-pgm-sector-are-inevitable-as-prices-sink-and-costs-soar-sibanye-stillwater-ceo,2023,secondary_keyword_only_review
Daily Maverick,https://www.dailymaverick.co.za/article/2023-10-23-gold-one-mine-hostage-drama-signals-possible-end-of-num-amcu-honeymoon/,https://dailymaverick.co.za/article/2023-10-23-gold-one-mine-hostage-drama-signals-possible-end-of-num-amcu-honeymoon,2023,secondary_keyword_only_review
Daily Maverick,https://www.dailymaverick.co.za/article/2023-11-06-sibanye-in-five-year-wage-deal-with-amcu-and-num-suggesting-gold-one-flare-up-is-contained/,https://dailymaverick.co.za/article/2023-11-06-sibanye-in-five-year-wage-deal-with-amcu-and-num-suggesting-gold-one-flare-up-is-contained,2023,secondary_keyword_only_review
Daily Maverick,https://www.dailymaverick.co.za/article/2023-12-10-after-the-bell-sa-miners-are-by-no-means-earning-the-slave-wages-asserted-by-amcus-mathunjwa/,https://dailymaverick.co.za/article/2023-12-10-after-the-bell-sa-miners-are-by-no-means-earning-the-slave-wages-asserted-by-amcus-mathunjwa,2023,already_screened
Daily Maverick,https://www.dailymaverick.co.za/article/2024-02-06-sibanye-stillwaters-froneman-business-must-be-outspoken-about-the-high-cost-of-state-failures/,https://dailymaverick.co.za/article/2024-02-06-sibanye-stillwaters-froneman-business-must-be-outspoken-about-the-high-cost-of-state-failures,2024,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2024-02-29-exclusive-amcu-says-new-labour-party-registered-for-2024-polls/,https://dailymaverick.co.za/article/2024-02-29-exclusive-amcu-says-new-labour-party-registered-for-2024-polls,2024,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2024-03-05-amcu-jolted-the-ancs-union-ally-in-the-mines-but-its-new-labour-party-will-likely-struggle-at-the-polls/,https://dailymaverick.co.za/article/2024-03-05-amcu-jolted-the-ancs-union-ally-in-the-mines-but-its-new-labour-party-will-likely-struggle-at-the-polls,2024,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2024-03-06-sibanye-swings-into-loss-on-pgm-price-meltdown-2-6-billion-in-impairments/,https://dailymaverick.co.za/article/2024-03-06-sibanye-swings-into-loss-on-pgm-price-meltdown-2-6-billion-in-impairments,2024,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2024-03-07-amcus-new-labour-party-in-scramble-to-meet-iecs-signatures-of-support-deadline/,https://dailymaverick.co.za/article/2024-03-07-amcus-new-labour-party-in-scramble-to-meet-iecs-signatures-of-support-deadline,2024,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2024-05-01-village-activists-take-marikana-mining-company-to-court-claim-interdict-bid-is-a-slapp-suit/,https://dailymaverick.co.za/article/2024-05-01-village-activists-take-marikana-mining-company-to-court-claim-interdict-bid-is-a-slapp-suit,2024,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2024-06-04-over-200-employees-at-sibanyes-kroondal-pgm-mine-embark-on-wildcat-underground-strike/,https://dailymaverick.co.za/article/2024-06-04-over-200-employees-at-sibanyes-kroondal-pgm-mine-embark-on-wildcat-underground-strike,2024,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2024-06-05-wildcat-strike-ends-at-sibanyes-kroondal-pgm-mine/,https://dailymaverick.co.za/article/2024-06-05-wildcat-strike-ends-at-sibanyes-kroondal-pgm-mine,2024,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2024-06-16-once-a-wellspring-palladium-rich-sibanye-stillwaters-montana-mine-now-breaks-the-bank/,https://dailymaverick.co.za/article/2024-06-16-once-a-wellspring-palladium-rich-sibanye-stillwaters-montana-mine-now-breaks-the-bank,2024,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2024-07-08-hope-for-community-as-city-of-cape-town-buys-occupied-marikana-land-seven-years-after-landmark-ruling/,https://dailymaverick.co.za/article/2024-07-08-hope-for-community-as-city-of-cape-town-buys-occupied-marikana-land-seven-years-after-landmark-ruling,2024,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2024-08-12-covil-society-this-week-marikana-policing-and-homelessness/,https://dailymaverick.co.za/article/2024-08-12-covil-society-this-week-marikana-policing-and-homelessness,2024,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2024-08-15-this-womens-month-the-state-must-honour-the-plight-of-the-women-of-marikana/,https://dailymaverick.co.za/article/2024-08-15-this-womens-month-the-state-must-honour-the-plight-of-the-women-of-marikana,2024,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2024-08-16-marikana-massacre-a-deadly-blemish-in-south-africas-history/,https://dailymaverick.co.za/article/2024-08-16-marikana-massacre-a-deadly-blemish-in-south-africas-history,2024,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2024-08-16-new-justice-minister-update-marikana-massacre-guptas-and-aka-double-murder-extraditions/,https://dailymaverick.co.za/article/2024-08-16-new-justice-minister-update-marikana-massacre-guptas-and-aka-double-murder-extraditions,2024,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2024-08-20-remember-marikana/,https://dailymaverick.co.za/article/2024-08-20-remember-marikana,2024,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2024-08-23-marikana-another-year-another-roll-call-for-those-who-were-killed-another-year-of-broken-promises/,https://dailymaverick.co.za/article/2024-08-23-marikana-another-year-another-roll-call-for-those-who-were-killed-another-year-of-broken-promises,2024,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2024-09-11-socio-economic-rights-institute-disheartened-by-acquittal-of-six-police-officers-linked-to-marikana-deaths/,https://dailymaverick.co.za/article/2024-09-11-socio-economic-rights-institute-disheartened-by-acquittal-of-six-police-officers-linked-to-marikana-deaths,2024,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2024-09-12-sibanye-puts-montana-mine-on-care-and-maintenance-h1-earnings-sink-shares-soar-as-rights-issue-muted/,https://dailymaverick.co.za/article/2024-09-12-sibanye-puts-montana-mine-on-care-and-maintenance-h1-earnings-sink-shares-soar-as-rights-issue-muted,2024,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2024-10-10-sibanye-loses-uk-suit-over-canceled-1-billion-brazil-mine-deal/,https://dailymaverick.co.za/article/2024-10-10-sibanye-loses-uk-suit-over-canceled-1-billion-brazil-mine-deal,2024,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2024-10-14-loaded-for-bear-a-600m-damages-claim-looms-after-latest-setback-in-sibanyes-recovery/,https://dailymaverick.co.za/article/2024-10-14-loaded-for-bear-a-600m-damages-claim-looms-after-latest-setback-in-sibanyes-recovery,2024,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2024-12-12-sibanye-stillwater-invests-in-school-sanitation-a-step-towards-dignity/,https://dailymaverick.co.za/article/2024-12-12-sibanye-stillwater-invests-in-school-sanitation-a-step-towards-dignity,2024,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2025-01-15-stilfontein-must-not-be-another-marikana-president-ramaphosa/,https://dailymaverick.co.za/article/2025-01-15-stilfontein-must-not-be-another-marikana-president-ramaphosa,2025,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2025-01-18-stilfontein-must-not-be-another-marikana-how-home-affairs-glitched-someone-stateless-and-non-existent-and-the-tale-of-the-tea-thief/,https://dailymaverick.co.za/article/2025-01-18-stilfontein-must-not-be-another-marikana-how-home-affairs-glitched-someone-stateless-and-non-existent-and-the-tale-of-the-tea-thief,2025,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2025-02-14-sibanye-stillwaters-neal-froneman-to-retire-the-man-who-spun-south-african-gold-into-a-global-goliath/,https://dailymaverick.co.za/article/2025-02-14-sibanye-stillwaters-neal-froneman-to-retire-the-man-who-spun-south-african-gold-into-a-global-goliath,2025,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2025-02-23-sibanye-trump-corruption-fcpa/,https://dailymaverick.co.za/article/2025-02-23-sibanye-trump-corruption-fcpa,2025,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2025-02-26-uprooted-rare-plant-helps-to-sow-seeds-for-demise-of-sibanyes-us-lithium-project/,https://dailymaverick.co.za/article/2025-02-26-uprooted-rare-plant-helps-to-sow-seeds-for-demise-of-sibanyes-us-lithium-project,2025,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2025-03-13-exxaro-appoints-former-lonmin-boss-ben-magara-as-ceo-much-to-nums-displeasure/,https://dailymaverick.co.za/article/2025-03-13-exxaro-appoints-former-lonmin-boss-ben-magara-as-ceo-much-to-nums-displeasure,2025,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2025-05-23-exclusive-about-300-miners-remain-underground-at-sibanyes-kloof-mine-as-rescue-efforts-continue/,https://dailymaverick.co.za/article/2025-05-23-exclusive-about-300-miners-remain-underground-at-sibanyes-kloof-mine-as-rescue-efforts-continue,2025,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2025-05-23-rescue-operation-sibanye-starts-hoisting-stuck-miners-to-the-surface-at-kloof-shaft/,https://dailymaverick.co.za/article/2025-05-23-rescue-operation-sibanye-starts-hoisting-stuck-miners-to-the-surface-at-kloof-shaft,2025,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2025-10-14-after-soaring-growth-sibanye-stillwater-is-getting-back-to-basics-but-broad-vision-remains/,https://dailymaverick.co.za/article/2025-10-14-after-soaring-growth-sibanye-stillwater-is-getting-back-to-basics-but-broad-vision-remains,2025,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2025-11-10-sibanye-reaches-215m-settlement-with-appian-over-scuppered-deal-but-it-could-have-been-worse/,https://dailymaverick.co.za/article/2025-11-10-sibanye-reaches-215m-settlement-with-appian-over-scuppered-deal-but-it-could-have-been-worse,2025,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2026-01-29-if-sibanyestillwater-had-not-diversified-it-would-have-died-by-2028-ceo/,https://dailymaverick.co.za/article/2026-01-29-if-sibanyestillwater-had-not-diversified-it-would-have-died-by-2028-ceo,2026,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2026-02-10-sibanye-valterrra-and-jm-team-up-to-find-new-applications-and-markets-for-pgms/,https://dailymaverick.co.za/article/2026-02-10-sibanye-valterrra-and-jm-team-up-to-find-new-applications-and-markets-for-pgms,2026,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2026-03-23-sibanye-lawyer-shot-dead-in-joburg-cbd-while-working-on-labour-dispute-case/,https://dailymaverick.co.za/article/2026-03-23-sibanye-lawyer-shot-dead-in-joburg-cbd-while-working-on-labour-dispute-case,2026,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2026-03-25-illegal-mining-emerges-as-possible-link-to-murder-of-sibanye-lawyer-chinette-gallichan/,https://dailymaverick.co.za/article/2026-03-25-illegal-mining-emerges-as-possible-link-to-murder-of-sibanye-lawyer-chinette-gallichan,2026,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2026-04-20-analysis-sibanyes-lithium-play-in-finland-is-a-geographical-masterstroke/,https://dailymaverick.co.za/article/2026-04-20-analysis-sibanyes-lithium-play-in-finland-is-a-geographical-masterstroke,2026,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2026-04-29-green-metals-lack-the-market-incentives-that-make-ethical-consumption-mainstream-sibanye-ceo-/,https://dailymaverick.co.za/article/2026-04-29-green-metals-lack-the-market-incentives-that-make-ethical-consumption-mainstream-sibanye-ceo-,2026,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2026-05-03-sibanyes-lithium-operations-in-finland-reshaped-by-crafty-critters/,https://dailymaverick.co.za/article/2026-05-03-sibanyes-lithium-operations-in-finland-reshaped-by-crafty-critters,2026,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2026-06-25-reporters-notebook-a-poignant-return-to-marikanas-saffy-shaft/,https://dailymaverick.co.za/article/2026-06-25-reporters-notebook-a-poignant-return-to-marikanas-saffy-shaft,2026,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2026-06-29-consolidation-and-contiguous-two-words-that-sum-up-sibanyes-marikana-miracle/,https://dailymaverick.co.za/article/2026-06-29-consolidation-and-contiguous-two-words-that-sum-up-sibanyes-marikana-miracle,2026,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2026-06-30-widespread-violence-is-avoided-after-police-apply-lessons-from-marikana-and-july-2021-riots/,https://dailymaverick.co.za/article/2026-06-30-widespread-violence-is-avoided-after-police-apply-lessons-from-marikana-and-july-2021-riots,2026,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2026-08-11-fourteen-reported-dead-17-injured-in-illegal-chrome-incident-near-marikana/,https://dailymaverick.co.za/article/2026-08-11-fourteen-reported-dead-17-injured-in-illegal-chrome-incident-near-marikana,2026,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/article/2026-08-16-marikana-massacre-14-years-on-victims-families-still-await-criminal-accountability/,https://dailymaverick.co.za/article/2026-08-16-marikana-massacre-14-years-on-victims-families-still-await-criminal-accountability,2026,exclude_outside_period
Daily Maverick,https://www.dailymaverick.co.za/cartoon/2015-05-25-release-of-the-marikana-report/,https://dailymaverick.co.za/cartoon/2015-05-25-release-of-the-marikana-report,,review_year_unresolved
Daily Maverick,https://www.dailymaverick.co.za/cartoon/2015-06-08-jacob-applying-his-mind-to-the-marikana-report/,https://dailymaverick.co.za/cartoon/2015-06-08-jacob-applying-his-mind-to-the-marikana-report,,review_year_unresolved
Daily Maverick,https://www.dailymaverick.co.za/cartoon/2015-06-30-farlam-report-omission-of-inquiry/,https://dailymaverick.co.za/cartoon/2015-06-30-farlam-report-omission-of-inquiry,,review_year_unresolved
Daily Maverick,https://www.dailymaverick.co.za/cartoon/2015-08-15-marikana-three-years-on/,https://dailymaverick.co.za/cartoon/2015-08-15-marikana-three-years-on,,review_year_unresolved
Daily Maverick,https://www.dailymaverick.co.za/cartoon/2017-08-16-marikana-by-numbers/,https://dailymaverick.co.za/cartoon/2017-08-16-marikana-by-numbers,,review_year_unresolved
Daily Maverick,https://www.dailymaverick.co.za/cartoon/2017-08-24-marikana-mileage/,https://dailymaverick.co.za/cartoon/2017-08-24-marikana-mileage,,review_year_unresolved
Daily Maverick,https://www.dailymaverick.co.za/opinionista/2012-08-20-marikana-lonmins-disquiet-and-the-fight-for-manhood/,https://dailymaverick.co.za/opinionista/2012-08-20-marikana-lonmins-disquiet-and-the-fight-for-manhood,2012,explicit_case_title_review
Daily Maverick,https://www.dailymaverick.co.za/opinionista/2012-08-20-the-lonmin-shootings-could-knobble-cosatu-be-afraid/,https://dailymaverick.co.za/opinionista/2012-08-20-the-lonmin-shootings-could-knobble-cosatu-be-afraid,2012,lonmin_only_title_review
Daily Maverick,https://www.dailymaverick.co.za/opinionista/2012-08-23-marikana-avoidable-unconstitutional-and-entirely-predictable/,https://dailymaverick.co.za/opinionista/2012-08-23-marikana-avoidable-unconstitutional-and-entirely-predictable,2012,explicit_case_title_review
Daily Maverick,https://www.dailymaverick.co.za/opinionista/2012-08-24-lonmin-inquiry-not-bad-not-bad-at-all/,https://dailymaverick.co.za/opinionista/2012-08-24-lonmin-inquiry-not-bad-not-bad-at-all,2012,lonmin_only_title_review
Daily Maverick,https://www.dailymaverick.co.za/opinionista/2012-08-27-lonmin-strike-why-the-r4000-figure-is-no-trivial-matter/,https://dailymaverick.co.za/opinionista/2012-08-27-lonmin-strike-why-the-r4000-figure-is-no-trivial-matter,2012,lonmin_only_title_review
Daily Maverick,https://www.dailymaverick.co.za/opinionista/2012-08-27-the-irony-of-lonmin-an-award-winning-sustainable-investment/,https://dailymaverick.co.za/opinionista/2012-08-27-the-irony-of-lonmin-an-award-winning-sustainable-investment,2012,lonmin_only_title_review
Daily Maverick,https://www.dailymaverick.co.za/opinionista/2012-08-28-marikana-we-should-be-incandescent-with-rage/,https://dailymaverick.co.za/opinionista/2012-08-28-marikana-we-should-be-incandescent-with-rage,2012,explicit_case_title_review
Daily Maverick,https://www.dailymaverick.co.za/opinionista/2012-08-31-democracy-for-all-marikana-signals-our-second-chance/,https://dailymaverick.co.za/opinionista/2012-08-31-democracy-for-all-marikana-signals-our-second-chance,2012,explicit_case_title_review
Daily Maverick,https://www.dailymaverick.co.za/opinionista/2012-09-03-marikana-murder-charge-withdrawal-the-first-glimmer-of-sanity/,https://dailymaverick.co.za/opinionista/2012-09-03-marikana-murder-charge-withdrawal-the-first-glimmer-of-sanity,2012,explicit_case_title_review
Daily Maverick,https://www.dailymaverick.co.za/opinionista/2012-09-03-the-marikana-miners-have-rights-too/,https://dailymaverick.co.za/opinionista/2012-09-03-the-marikana-miners-have-rights-too,2012,explicit_case_title_review
Daily Maverick,https://www.dailymaverick.co.za/opinionista/2012-09-06-world-banks-kim-goes-to-joburg-but-will-he-miss-marikana-and-medupi/,https://dailymaverick.co.za/opinionista/2012-09-06-world-banks-kim-goes-to-joburg-but-will-he-miss-marikana-and-medupi,2012,explicit_case_title_review
Daily Maverick,https://www.dailymaverick.co.za/opinionista/2012-09-07-stuck-in-the-mud-in-marikana/,https://dailymaverick.co.za/opinionista/2012-09-07-stuck-in-the-mud-in-marikana,2012,explicit_case_title_review
Daily Maverick,https://www.dailymaverick.co.za/opinionista/2012-09-12-marikana-persists-remember-the-rule-of-law/,https://dailymaverick.co.za/opinionista/2012-09-12-marikana-persists-remember-the-rule-of-law,2012,explicit_case_title_review
Daily Maverick,https://www.dailymaverick.co.za/opinionista/2012-10-10-water-fail-farlam-commission-bows-to-industry-secrecy/,https://dailymaverick.co.za/opinionista/2012-10-10-water-fail-farlam-commission-bows-to-industry-secrecy,2012,explicit_case_title_review
Daily Maverick,https://www.dailymaverick.co.za/opinionista/2012-10-12-marikana-prequel-num-and-the-murders-that-started-it-all/,https://dailymaverick.co.za/opinionista/2012-10-12-marikana-prequel-num-and-the-murders-that-started-it-all,2012,explicit_case_title_review
Daily Maverick,https://www.dailymaverick.co.za/opinionista/2012-10-19-from-the-nums-ashes-amcu-will-rise-and-rise/,https://dailymaverick.co.za/opinionista/2012-10-19-from-the-nums-ashes-amcu-will-rise-and-rise,2012,secondary_keyword_only_review
Daily Maverick,https://www.dailymaverick.co.za/opinionista/2012-10-22-in-the-thick-of-marikana-the-lessons-no-journalism-school-can-teach-you/,https://dailymaverick.co.za/opinionista/2012-10-22-in-the-thick-of-marikana-the-lessons-no-journalism-school-can-teach-you,2012,explicit_case_title_review
Daily Maverick,https://www.dailymaverick.co.za/opinionista/2012-11-02-marikana-who-murdered-num-branch-secretary-daluvuyo-bongo/,https://dailymaverick.co.za/opinionista/2012-11-02-marikana-who-murdered-num-branch-secretary-daluvuyo-bongo,2012,explicit_case_title_review
