canonical_record_id,source_phase,title,year,publisher,url,text_sha256,text_words,analysis_ready,cross_phase_status,duplicate_representative_record_id,explicit_duplicate_review_status,broad_near_duplicate_review_status,textwide_near_duplicate_review_status,fresh_recovery_reconciliation_status,corpus_freeze_status
CORP-SAT-003,prior_screened_300,Marikana Renewal,2021,Sibanye-Stillwater,https://www.sibanyestillwater.com/features/2021/marikana-renewal/,7e6d46bc0fad0d753f8c39a2963df05380febe6c5195eee4ae82e641ed49921f,478,true,retained_prior_screened_record,CORP-SAT-003,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
CORP-SAT-004,prior_screened_300,Marikana commemoration 2021,2021,Sibanye-Stillwater,https://www.sibanyestillwater.com/features/2021/marikana-commemoration/,09ff036b00f987cb4a5c41d299406af9e59b242de367fb6aa63afd906bfe7551,1688,true,retained_prior_screened_record,CORP-SAT-004,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
EXP-GOV-001,prior_screened_300,Release of the Marikana Commission report,2015,The Presidency / South African Government,https://www.gov.za/news/speeches/president-jacob-zuma-release-marikana-report-25-jun-2015,e92cc4853a2e135d51f8be0b649a233e33cc0c5b0e096d8dedf96b3104e522df,2388,true,retained_prior_screened_record,EXP-GOV-001,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
EXP-GOV-002,prior_screened_300,North West Human Settlements on Marikana housing project,2015,North West Department of Local Government and Human Settlements / South African Government,https://www.gov.za/speeches/north-west-human-settlements-marikana-housing-project-7-dec-2015-0000,20576fbb7a8996f3a2e5278c212c30d8a43785601db96df55ecc4df6e907c8a2,288,true,retained_prior_screened_record,EXP-GOV-002,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
EXP-GOV-003,prior_screened_300,North West Human Settlements on illegal occupants of Marikana houses,2016,North West Human Settlements / South African Government,https://www.gov.za/speeches/illegal-occupants-houses-marikana-stand-be-evicted-19-apr-2016-0000,6fb631a8b527c4e1d0fb8400b2606e79def058a916bebf6fb79bc0fb5b08de18,202,true,retained_prior_screened_record,EXP-GOV-003,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
EXP-GOV-004,prior_screened_300,Government remembers Marikana,2017,South African Government,https://www.gov.za/speeches/government-remembers-marikana-16-aug-2017-0000,a880ae64675e86424877777003b225194dce13890304518720f08792aaecaee3,1066,true,retained_prior_screened_record,EXP-GOV-004,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
EXP-GOV-005,prior_screened_300,Department of Human Settlements Embarks on Major Effort to Revitalise Distressed Mining Towns,2017,Parliament of South Africa,https://www.parliament.gov.za/news/department-human-settlements-embarks-major-effort-revitalise-distressed-mining-towns,0700122efff5cdb030751a3133dea36ee526f47f9d3c7f081c81543a1c3f205e,1141,true,retained_prior_screened_record,EXP-GOV-005,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
EXP-GOV-010,prior_screened_300,Panel of Experts Report on Policing and Crowd Management,2018,Panel of Experts / Minister of Police,https://cisp.cachefly.net/assets/articles/attachments/84996_pannel_of_experts_2021.pdf,4964531a668baec7e9544509f914835905d9e62312133f29fbdd53571636d9f9,194376,true,retained_prior_screened_record,EXP-GOV-010,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
EXP-GOV-011,prior_screened_300,Parliament requests update from SAPS on implementation of recommendations in Panel of Experts Report,2021,Parliament of South Africa,https://www.gov.za/news/media-statements/parliament-requests-update-saps-implementation-recommendations-panel-experts,a874f9779d8cde0f6fc6363e786ac8f462e9f6ee3dc11013771e5040f4b763c9,598,true,retained_prior_screened_record,EXP-GOV-011,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
EXP-GOV-012,prior_screened_300,Panel of experts on Farlam Commission briefs Parliament,2017,South African Government News Agency,https://www.sanews.gov.za/south-africa/panel-experts-farlam-commission-briefs-parliament,18595e00a90f913abed53954235344df6f1fd5872a682e1d0e028dca41341387,650,true,retained_prior_screened_record,EXP-GOV-012,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
GOV-SAT-001,prior_screened_300,Government on Marikana related litigation,2023,South African Government / GCIS,https://www.gov.za/news/media-statements/government-marikana-related-litigation-17-aug-2023,6ad177c39f8a76e61eb9d52e77d428bcca91e080c9404298470f3ba51a4026fd,603,true,retained_prior_screened_record,GOV-SAT-001,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
WEB-GOV-001,prior_screened_300,Minister Nathi Nhleko says closure needed over Marikana,2015,South African Police Service / South African Government,https://www.gov.za/news/media-statements/minister-nathi-nhleko-says-closure-needed-over-marikana-12-aug-2015,25fc5c703a4e4348cbbbbc0cfde5613d14d10c10b28e2d152095a728330d92b8,236,true,retained_prior_screened_record,WEB-GOV-001,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
WEB-GOV-002,prior_screened_300,Farlam recommendations being implemented,2016,South African Government News Agency,https://www.sanews.gov.za/south-africa/farlam-recommendations-being-implemented,aa5cfe8d298ca15ff1f32b386f152ece2181c7db59ae21de74ddd40a8608d1ca,976,true,retained_prior_screened_record,WEB-GOV-002,retained_after_explicit_duplicate_review,retained_after_broad_near_duplicate_review,retained_after_textwide_duplicate_review,fresh_recovery_verified,frozen_inclusion
